url,기업명,공고명,스크랩 수,경력,학력,근무형태,급여,근무지역,필수사항,우대사항,접수 시작일,접수 마감일
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45363987&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,농업회사법인그린육가공(주),그린육가공 - HACCP 품질관리 경력직원 모집합니다.,4,경력 1~5년,학력무관,정규직 수습기간 3개월,면접 후 결정,경기 용인시 처인구,X,X,2023.03.28 13:00,2023.04.27 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45396770&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)이노서치,유명바이오 cGMP 원액공정개발총괄 DS공정개발 세포주 QbD,스크랩,경력 10년 ↑,석사졸업 이상,정규직,면접 후 결정,충북 청주시,X,X,2023.04.01 16:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45393355&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)루젠에스씨아이,"바이오업계 비전을 갖고 꿈을키울 영업관리부서 (경력,신입)",1,무관(신입포함),"대졸(2,3년제) 이상",정규직 수습기간 3개월,면접 후 결정,경기 부천시,자격증:2종보통운전면허,전공:공학계열|근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.03.31 16:00,2023.04.08 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45401201&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)와이디생명과학,[YD생명과학] 홍보팀 경력직 채용,1,경력(년수무관),대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 성남시 중원구,X,"전공:상경계열, 경영학, 광고홍보학|활동/경험:해당직무 근무경험|자격/능력:문서작성 우수자",2023.04.03 10:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45425114&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)에프앤에스식품,[(주)에프앤에스식품] 영업부 모집,1,경력 5년 ↑,학력무관,"정규직, 계약직 근무형",면접 후 결정,"경기 오산시, 수원시, 안산시, 안양시, 용인시, 서울 관악구, 동작구, 서초구",활동/경험:해당직무 근무경험,X,2023.04.05 11:00,2023.05.07 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=44660710&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,시너지에이아이(주),의료기기 Product Manager (PM),5,경력 10년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,"연봉 8,000 만원 (주 69시간) 근무",서울 강서구,X,X,2022.12.16 18:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45051016&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,지니너스(주),[지니너스] 운영관리팀 신입/경력 수시채용,15,신입·경력(년수무관),대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 송파구,X,X,2023.02.13 19:00,2023.04.14 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45275302&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,나폴레옹과자점,나폴레옹과자점 판매 직원 모집합니다.,9,신입·경력(년수무관),학력무관,"정규직, 계약직 근무형",월급 300 만원 (주 52시간) 근무,"서울 성북구, 광진구, 서초구, 양천구, 중구, 경기 성남시, 성남시 분당구, 성남시 수정구, 성남시 중원구",X,"근무조건:인근거주자|활동/경험:해당직무 알바경험, 해당직무 근무경험|기타:즉시출근 가능자 / 장기근무 가능자",2023.03.15 17:00,2023.04.14 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45266134&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)엠에스메디칼,TORAY 일본계 혈액투석장비 영업사원 모집 (동종업계경력자우대),2,경력(년수무관),학력무관,정규직,면접 후 결정,서울 강남구,X,자격증:2종보통운전면허|활동/경험:해당직무 근무경험,2023.03.14 17:00,2023.04.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45290047&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)피피엠아이,[경력] 헬스케어 상품 개발 / 연구원,5,경력 2~10년,석사졸업 이상,정규직 수습기간 3개월,면접 후 결정,서울 종로구,X,"전공:자연계열, 식품/유전/바이오, 생명과학",2023.03.17 13:00,2023.04.16 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45312744&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)소바우,한우전문육가공 생산팀 진공포장 및 라벨발행 신규 정직원채용,3,무관(신입포함),학력무관,정규직 수습기간 2개월,월급 255 만원 (주 40시간) 근무,대구 달성군,X,"근무조건:차량소지자|활동/경험:해당직무 알바경험, 해당직무 근무경험|기타:출퇴근가능자",2023.03.21 11:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45286863&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)성화메디칼,의료기기 안과 QA/무역 관련업무 직원채용,2,무관(신입포함),학력무관,정규직,면접 후 결정,서울 서초구,외국어능력:력영어가능자,X,2023.03.17 09:00,채용시 마감
